date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:01	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2004%20Mar%202026%2010:57:07%20GMT	https://www.darknode.army/%22https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d%2F68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.jpg%22	C:/Users/Anikane/Downloads/Cloning/clone2/www.darknode.army/_https_/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.79.delayed	(from https://www.darknode.army/en)
16:27:02	12881/12881	---M--	200	added ('OK')	image/png	etag:%22646689bc79533df46823cf35a7a8e043%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/6941d92405799b962362caed_decor.png	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/6941d92405799b962362caed_decor.png	(from https://www.darknode.army/en)
16:27:02	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=68da9c3644ccc31db134dd0d	C:/Users/Anikane/Downloads/Cloning/clone2/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8c7db.js	(from https://www.darknode.army/en)
16:27:02	346810/346810	---MCZ	200	added ('OK')	text/javascript	etag:W/%222e84c8bba4b55d297b40d9bd68db01b5%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.schunk.a9886196222f6343.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.schunk.a9886196222f6343.js	(from https://www.darknode.army/en)
16:27:04	133020/133020	---MCZ	200	added ('OK')	text/javascript	etag:W/%2228ffa823af365dd49bfa64ed2e09a93f%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.schunk.d9927748d7bf70cc.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.schunk.d9927748d7bf70cc.js	(from https://www.darknode.army/en)
16:27:04	123745/123745	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b426e1ac5f7fbf82140b004f860291d3%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.40aa42e0.672d5c7e8b34088a.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.40aa42e0.672d5c7e8b34088a.js	(from https://www.darknode.army/en)
16:27:04	72779/72779	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b729ff7f59f3391835501f2900ecd857%22	https://cdn.prod.website-files.com/gsap/3.14.2/gsap.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/gsap/3.14.2/gsap.min.js	(from https://www.darknode.army/en)
16:27:04	44235/44235	---MCZ	200	added ('OK')	text/javascript	etag:W/%22f20e9ed82d62642f71c10eda4514d3bf%22	https://cdn.prod.website-files.com/gsap/3.14.2/ScrollTrigger.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/gsap/3.14.2/ScrollTrigger.min.js	(from https://www.darknode.army/en)
16:27:04	11687/11687	---MCZ	200	added ('OK')	application/javascript	etag:W/%222fd2ca8274f227eabf89d47ea0ca1d3b%22	https://cdn.prod.website-files.com/gsap/3.14.2/ScrambleTextPlugin.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/gsap/3.14.2/ScrambleTextPlugin.min.js	(from https://www.darknode.army/en)
16:27:04	7779/7779	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a61f7fd0a07a32200e8f11528d15d77f%22	https://cdn.prod.website-files.com/gsap/3.14.2/SplitText.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/gsap/3.14.2/SplitText.min.js	(from https://www.darknode.army/en)
16:27:05	10445/10445	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2015%20Oct%202025%2000:48:34%20GMT	https://unpkg.com/@studio-freight/lenis@1.0.33/dist/lenis.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/unpkg.com/@studio-freight/lenis@1.0.33/dist/lenis.min.js	(from https://www.darknode.army/en)
16:27:05	44/44	---M--	302	error ('Found')	text/plain	date:Wed,%2004%20Mar%202026%2010:57:11%20GMT	https://unpkg.com/gsap@3/dist/gsap.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/unpkg.com/gsap@3/dist/gsap.min.84.delayed	(from https://www.darknode.army/en)
16:27:05	72779/72779	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2006%20Jan%202026%2012:42:07%20GMT	https://unpkg.com/gsap@3.14.2/dist/gsap.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/unpkg.com/gsap@3.14.2/dist/gsap.min.js	(from https://www.darknode.army/en)
16:27:06	53/53	---M--	302	error ('Found')	text/plain	date:Wed,%2004%20Mar%202026%2010:57:12%20GMT	https://unpkg.com/gsap@3/dist/ScrollTrigger.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/unpkg.com/gsap@3/dist/ScrollTrigger.min.js	(from https://www.darknode.army/en)
16:27:06	44235/44235	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2027%20Jan%202026%2001:58:14%20GMT	https://unpkg.com/gsap@3.14.2/dist/ScrollTrigger.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/unpkg.com/gsap@3.14.2/dist/ScrollTrigger.min.js	(from https://www.darknode.army/en)
16:27:07	502601/502601	---M-Z	200	added ('OK')	application/javascript	etag:W/%227ab49-EylstfREfaqBL1NObDaSwlObNCs%22	https://cdn.jsdelivr.net/npm/three-js@79.0.0/three.min.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.jsdelivr.net/npm/three-js@79.0.0/three.min.js	(from https://www.darknode.army/en)
16:27:07	6301/6301	---M--	200	added ('OK')	image/png	etag:%2259e605b833c3dde02a151a4b6831a08c%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/698dc4def06f42cc8a555e54_%d0%a1%d0%91%d0%a1%201.png	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/698dc4def06f42cc8a555e54_%d0%a1%d0%91%d0%a1%201.png	(from https://www.darknode.army/)
16:27:08	216800/216800	---MCZ	200	added ('OK')	text/javascript	etag:W/%2256d00f3a980f58d1003a9837dae03ec1%22	https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.3c4e25da.5654ac2234560f78.js	C:/Users/Anikane/Downloads/Cloning/clone2/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/js/webflow.3c4e25da.5654ac2234560f78.js	(from https://www.darknode.army/)
16:27:08	0/-1	---M--	502	error ('')			https://www.darknode.army/%22https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d%2F68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.jpg%22	C:/Users/Anikane/Downloads/Cloning/clone2/www.darknode.army/_https_/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.html	(from https://www.darknode.army/en)
16:27:08	0/-1	---M--	502	error ('')			https://www.darknode.army/%22https://cdn.prod.website-files.com/68da9c3644ccc31db134dd0d%2F68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.jpg%22	C:/Users/Anikane/Downloads/Cloning/clone2/www.darknode.army/_https_/cdn.prod.website-files.com/68da9c3644ccc31db134dd0d/68db0fd04867ee81e3a91bdb_video-DN%20(1)-poster-00001.html	(from https://www.darknode.army/en)
